module,type,name,res_id,src,value
base,model,"ir.module.module,description",base.module_l10n_gr,"
This is the base module to manage the accounting chart for Greece.
==================================================================

Greek accounting chart and localization.
    ",
base,model,"ir.module.module,description",base.module_l10n_gt,"
This is the base module to manage the accounting chart for Guatemala.
=====================================================================

Agrega una nomenclatura contable para Guatemala. También icluye impuestos y
la moneda del Quetzal. -- Adds accounting chart for Guatemala. It also includes
taxes and the Quetzal currency.",
base,model,"ir.module.module,description",base.module_l10n_hn,"
This is the base module to manage the accounting chart for Honduras.
====================================================================
    
Agrega una nomenclatura contable para Honduras. También incluye impuestos y la
moneda Lempira. -- Adds accounting chart for Honduras. It also includes taxes
and the Lempira currency.",
base,model,"ir.module.module,description",base.module_l10n_lu,"
This is the base module to manage the accounting chart for Luxembourg.
======================================================================

    * the Luxembourg Official Chart of Accounts (law of June 2009 + 2011 chart and Taxes),
    * the Tax Code Chart for Luxembourg
    * the main taxes used in Luxembourg
    * default fiscal position for local, intracom, extracom ",
base,model,"ir.module.module,description",base.module_l10n_ma,"
This is the base module to manage the accounting chart for Maroc.
=================================================================

Ce Module charge le modèle du plan de comptes standard Marocain et permet de
générer les états comptables aux normes marocaines (Bilan, CPC (comptes de
produits et charges), balance générale à 6 colonnes, Grand livre cumulatif...).
L'intégration comptable a été validé avec l'aide du Cabinet d'expertise comptable
Seddik au cours du troisième trimestre 2010.",
base,model,"ir.module.module,description",base.module_l10n_uk,"
This is the latest UK OpenERP localisation necessary to run OpenERP accounting for UK SME's with:
=================================================================================================
    - a CT600-ready chart of accounts
    - VAT100-ready tax structure
    - InfoLogic UK counties listing
    - a few other adaptations",
base,model,"ir.module.module,description",base.module_procurement,"
This is the module for computing Procurements.
==============================================

This procurement module only depends on the product module and is not useful
on itself.  Procurements represent needs that need to be solved by a procurement
rule.  When a procurement is created, it is confirmed.  When a rule is found,
it will be put in running state.  After, it will check if what needed to be done
for the rule has been executed.  Then it will go to the done state.  A procurement
can also go into exception, for example when it can not find a rule and it can be cancelled.

The mechanism will be extended by several modules.  The procurement rule of stock will
create a move and the procurement will be fulfilled when the move is done.
The procurement rule of sale_service will create a task.  Those of purchase or
mrp will create a purchase order or a manufacturing order.

The scheduler will check if it can assign a rule to confirmed procurements and if
it can put running procurements to done.

Procurements in exception should be checked manually and can be re-run.
    ",
base,model,"ir.module.module,description",base.module_l10n_ro,"
This is the module to manage the Accounting Chart, VAT structure, Fiscal Position and Tax Mapping.
It also adds the Registration Number for Romania in OpenERP.
================================================================================================================

Romanian accounting chart and localization.
    ",
base,model,"ir.module.module,description",base.module_l10n_ca,"
This is the module to manage the English and French - Canadian accounting chart in OpenERP.
===========================================================================================

Canadian accounting charts and localizations.

Fiscal positions
----------------

When considering taxes to be applied, it is the province where the delivery occurs that matters. 
Therefore we decided to implement the most common case in the fiscal positions: delivery is the 
responsibility of the supplier and done at the customer location.

Some examples:

1) You have a customer from another province and you deliver to his location.
On the customer, set the fiscal position to his province.

2) You have a customer from another province. However this customer comes to your location
with their truck to pick up products. On the customer, do not set any fiscal position.

3) An international supplier doesn't charge you any tax. Taxes are charged at customs 
by the customs broker. On the supplier, set the fiscal position to International.

4) An international supplier charge you your provincial tax. They are registered with your
provincial government and remit taxes themselves. On the supplier, do not set any fiscal 
position.
    ",
base,model,"ir.module.module,description",base.module_l10n_pl,"
This is the module to manage the accounting chart and taxes for Poland in OpenERP.
==================================================================================

To jest moduł do tworzenia wzorcowego planu kont, podatków, obszarów podatkowych i
rejestrów podatkowych. Moduł ustawia też konta do kupna i sprzedaży towarów
zakładając, że wszystkie towary są w obrocie hurtowym.

Niniejszy moduł jest przeznaczony dla odoo 8.0.
Wewnętrzny numer wersji OpenGLOBE 1.02
    ",
base,model,"ir.module.module,description",base.module_l10n_fr,"
This is the module to manage the accounting chart for France in OpenERP.
========================================================================

This module applies to companies based in France mainland. It doesn't apply to
companies based in the DOM-TOMs (Guadeloupe, Martinique, Guyane, Réunion, Mayotte).

This localisation module creates the VAT taxes of type 'tax included' for purchases
(it is notably required when you use the module 'hr_expense'). Beware that these
'tax included' VAT taxes are not managed by the fiscal positions provided by this
module (because it is complex to manage both 'tax excluded' and 'tax included'
scenarios in fiscal positions).

This localisation module doesn't properly handle the scenario when a France-mainland
company sells services to a company based in the DOMs. We could manage it in the
fiscal positions, but it would require to differentiate between 'product' VAT taxes
and 'service' VAT taxes. We consider that it is too 'heavy' to have this by default
in l10n_fr; companies that sell services to DOM-based companies should update the
configuration of their taxes and fiscal positions manually.

**Credits:** Sistheo, Zeekom, CrysaLEAD, Akretion and Camptocamp.
",
base,model,"ir.module.module,description",base.module_l10n_nl,"
This is the module to manage the accounting chart for Netherlands in OpenERP.
=============================================================================

Read changelog in file __openerp__.py for version information.
Dit is een basismodule om een uitgebreid grootboek- en BTW schema voor
Nederlandse bedrijven te installeren in OpenERP versie 7.0.

De BTW rekeningen zijn waar nodig gekoppeld om de juiste rapportage te genereren,
denk b.v. aan intracommunautaire verwervingen waarbij u 21% BTW moet opvoeren,
maar tegelijkertijd ook 21% als voorheffing weer mag aftrekken.

Na installatie van deze module word de configuratie wizard voor 'Accounting' aangeroepen.
    * U krijgt een lijst met grootboektemplates aangeboden waarin zich ook het
      Nederlandse grootboekschema bevind.

    * Als de configuratie wizard start, wordt u gevraagd om de naam van uw bedrijf
      in te voeren, welke grootboekschema te installeren, uit hoeveel cijfers een
      grootboekrekening mag bestaan, het rekeningnummer van uw bank en de currency
      om Journalen te creeren.

Let op!! -> De template van het Nederlandse rekeningschema is opgebouwd uit 4
cijfers. Dit is het minimale aantal welk u moet invullen, u mag het aantal verhogen.
De extra cijfers worden dan achter het rekeningnummer aangevult met 'nullen'.

    ",
base,model,"ir.module.module,description",base.module_l10n_vn,"
This is the module to manage the accounting chart for Vietnam in OpenERP.
=========================================================================

This module applies to companies based in Vietnamese Accounting Standard (VAS).

**Credits:** General Solutions.
",
base,model,"ir.module.module,description",base.module_crm_partner_assign,"
This is the module used by OpenERP SA to redirect customers to its partners, based on geolocation.
======================================================================================================

This modules lets you geolocate Leads, Opportunities and Partners based on their address.

Once the coordinates of the Lead/Opportunity is known, they can be automatically assigned
to an appropriate local partner, based on the distance and the weight that was assigned to the partner.
    ",
base,model,"ir.module.module,description",base.module_pad_project,"
This module adds a PAD in all project kanban views.
===================================================
    ",
base,model,"ir.module.module,description",base.module_portal_sale,"
This module adds a Sales menu to your portal as soon as sale and portal are installed.
======================================================================================

After installing this module, portal users will be able to access their own documents
via the following menus:

  - Quotations
  - Sale Orders
  - Delivery Orders
  - Products (public ones)
  - Invoices
  - Payments/Refunds

If online payment acquirers are configured, portal users will also be given the opportunity to
pay online on their Sale Orders and Invoices that are not paid yet. Paypal is included
by default, you simply need to configure a Paypal account in the Accounting/Invoicing settings.
    ",
base,model,"ir.module.module,description",base.module_report_webkit,"
This module adds a new Report Engine based on WebKit library (wkhtmltopdf) to support reports designed in HTML + CSS.
=====================================================================================================================

The module structure and some code is inspired by the report_openoffice module.

The module allows:
------------------
    - HTML report definition
    - Multi header support
    - Multi logo
    - Multi company support
    - HTML and CSS-3 support (In the limit of the actual WebKIT version)
    - JavaScript support
    - Raw HTML debugger
    - Book printing capabilities
    - Margins definition
    - Paper size definition

Multiple headers and logos can be defined per company. CSS style, header and
footer body are defined per company.

For a sample report see also the webkit_report_sample module, and this video:
    http://files.me.com/nbessi/06n92k.mov

Requirements and Installation:
------------------------------
This module requires the ``wkthtmltopdf`` library to render HTML documents as
PDF. Version 0.9.9 or later is necessary, and can be found at
http://code.google.com/p/wkhtmltopdf/ for Linux, Mac OS X (i386) and Windows (32bits).

After installing the library on the OpenERP Server machine, you may need to set
the path to the ``wkthtmltopdf`` executable file in a system parameter named
``webkit_path`` in Settings -> Customization -> Parameters -> System Parameters

If you are experiencing missing header/footer problems on Linux, be sure to
install a 'static' version of the library. The default ``wkhtmltopdf`` on
Ubuntu is known to have this issue.


TODO:
-----
    * JavaScript support activation deactivation
    * Collated and book format support
    * Zip return for separated PDF
    * Web client WYSIWYG
",
base,model,"ir.module.module,description",base.module_sale_crm,"
This module adds a shortcut on one or several opportunity cases in the CRM.
===========================================================================

This shortcut allows you to generate a sales order based on the selected case.
If different cases are open (a list), it generates one sale order by case.
The case is then closed and linked to the generated sales order.

We suggest you to install this module, if you installed both the sale and the crm
modules.
    ",
base,model,"ir.module.module,description",base.module_portal_stock,"
This module adds access rules to your portal if stock and portal are installed.
==========================================================================================
    ",
base,model,"ir.module.module,description",base.module_portal_claim,"
This module adds claim menu and features to your portal if claim and portal are installed.
==========================================================================================
    ",
base,model,"ir.module.module,description",base.module_share,"
This module adds generic sharing tools to your current OpenERP database.
========================================================================

It specifically adds a 'share' button that is available in the Web client to
share any kind of OpenERP data with colleagues, customers, friends.

The system will work by creating new users and groups on the fly, and by
combining the appropriate access rights and ir.rules to ensure that the shared
users only have access to the data that has been shared with them.

This is extremely useful for collaborative work, knowledge sharing,
synchronization with other companies.
    ",
base,model,"ir.module.module,description",base.module_portal_project_issue,"
This module adds issue menu and features to your portal if project_issue and portal are installed.
==================================================================================================
    ",
base,model,"ir.module.module,description",base.module_portal_project,"
This module adds project menu and features (tasks) to your portal if project and portal are installed.
======================================================================================================
    ",
base,model,"ir.module.module,description",base.module_portal_gamification,"
This module adds security rules for gamification to allow portal users to participate to challenges
===================================================================================================
    ",
base,model,"ir.module.module,description",base.module_mrp_operations,"
This module adds state, date_start, date_stop in manufacturing order operation lines (in the 'Work Orders' tab).
================================================================================================================

Status: draft, confirm, done, cancel
When finishing/confirming, cancelling manufacturing orders set all state lines
to the according state.

Create menus:
-------------
    **Manufacturing** > **Manufacturing** > **Work Orders**

Which is a view on 'Work Orders' lines in manufacturing order.

Add buttons in the form view of manufacturing order under workorders tab:
-------------------------------------------------------------------------
    * start (set state to confirm), set date_start
    * done (set state to done), set date_stop
    * set to draft (set state to draft)
    * cancel set state to cancel

When the manufacturing order becomes 'ready to produce', operations must
become 'confirmed'. When the manufacturing order is done, all operations
must become done.

The field 'Working Hours' is the delay(stop date - start date).
So, that we can compare the theoretic delay and real delay. 
    ",
base,model,"ir.module.module,description",base.module_sale_margin,"
This module adds the 'Margin' on sales order.
=============================================

This gives the profitability by calculating the difference between the Unit
Price and Cost Price.
    ",
base,model,"ir.module.module,description",base.module_project_issue_sheet,"
This module adds the Timesheet support for the Issues/Bugs Management in Project.
=================================================================================

Worklogs can be maintained to signify number of hours spent by users to handle an issue.
                ",
base,model,"ir.module.module,description",base.module_stock_picking_wave,"
This module adds the picking wave option in warehouse management.
=================================================================
    ",
base,model,"ir.module.module,description",base.module_hr_attendance,"
This module aims to manage employee's attendances.
==================================================

Keeps account of the attendances of the employees on the basis of the
actions(Sign in/Sign out) performed by them.
       ",
base,model,"ir.module.module,description",base.module_procurement_jit,"
This module allows Just In Time computation of procurement orders.
==================================================================

If you install this module, you will not have to run the regular procurement
scheduler anymore (but you still need to run the minimum order point rule
scheduler, or for example let it run daily).
All procurement orders will be processed immediately, which could in some
cases entail a small performance impact.

It may also increase your stock size because products are reserved as soon
as possible and the scheduler time range is not taken into account anymore.
In that case, you can not use priorities any more on the different picking.
    ",
base,model,"ir.module.module,description",base.module_account_budget,"
This module allows accountants to manage analytic and crossovered budgets.
==========================================================================

Once the Budgets are defined (in Invoicing/Budgets/Budgets), the Project Managers 
can set the planned amount on each Analytic Account.

The accountant has the possibility to see the total of amount planned for each
Budget in order to ensure the total planned is not greater/lower than what he 
planned for this Budget. Each list of record can also be switched to a graphical 
view of it.

Three reports are available:
----------------------------
    1. The first is available from a list of Budgets. It gives the spreading, for 
       these Budgets, of the Analytic Accounts.

    2. The second is a summary of the previous one, it only gives the spreading, 
       for the selected Budgets, of the Analytic Accounts.

    3. The last one is available from the Analytic Chart of Accounts. It gives 
       the spreading, for the selected Analytic Accounts of Budgets.
",
base,model,"ir.module.module,description",base.module_base_action_rule,"
This module allows to implement action rules for any object.
============================================================

Use automated actions to automatically trigger actions for various screens.

**Example:** A lead created by a specific user may be automatically set to a specific
sales team, or an opportunity which still has status pending after 14 days might
trigger an automatic reminder email.
    ",
base,model,"ir.module.module,description",base.module_account_analytic_plans,"
This module allows to use several analytic plans according to the general journal.
==================================================================================

Here multiple analytic lines are created when the invoice or the entries
are confirmed.

For example, you can define the following analytic structure:
-------------------------------------------------------------
  * **Projects**
      * Project 1
          + SubProj 1.1
          
          + SubProj 1.2

      * Project 2
      
  * **Salesman**
      * Eric
      
      * Fabien

Here, we have two plans: Projects and Salesman. An invoice line must be able to write analytic entries in the 2 plans: SubProj 1.1 and Fabien. The amount can also be split.
 
The following example is for an invoice that touches the two subprojects and assigned to one salesman:
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
**Plan1:**

    * SubProject 1.1 : 50%
    
    * SubProject 1.2 : 50%
    
**Plan2:**
    Eric: 100%

So when this line of invoice will be confirmed, it will generate 3 analytic lines,for one account entry.

The analytic plan validates the minimum and maximum percentage at the time of creation of distribution models.
        ",
base,model,"ir.module.module,description",base.module_note,"
This module allows users to create their own notes inside OpenERP
=================================================================

Use notes to write meeting minutes, organize ideas, organize personal todo
lists, etc. Each user manages his own personal Notes. Notes are available to
their authors only, but they can share notes to others users so that several
people can work on the same note in real time. It's very efficient to share
meeting minutes.

Notes can be found in the 'Home' menu.
",
base,model,"ir.module.module,description",base.module_crm_profiling,"
This module allows users to perform segmentation within partners.
=================================================================

It uses the profiles criteria from the earlier segmentation module and improve it. 
Thanks to the new concept of questionnaire. You can now regroup questions into a 
questionnaire and directly use it on a partner.

It also has been merged with the earlier CRM & SRM segmentation tool because they 
were overlapping.

    **Note:** this module is not compatible with the module segmentation, since it's the same which has been renamed.
    ",
base,model,"ir.module.module,description",base.module_anonymization,"
This module allows you to anonymize a database.
===============================================

This module allows you to keep your data confidential for a given database.
This process is useful, if you want to use the migration process and protect
your own or your customer’s confidential data. The principle is that you run
an anonymization tool which will hide your confidential data(they are replaced
by ‘XXX’ characters). Then you can send the anonymized database to the migration
team. Once you get back your migrated database, you restore it and reverse the
anonymization process to recover your previous data.
    ",
base,model,"ir.module.module,description",base.module_analytic_user_function,"
This module allows you to define what is the default function of a specific user on a given account.
====================================================================================================

This is mostly used when a user encodes his timesheet: the values are retrieved
and the fields are auto-filled. But the possibility to change these values is
still available.

Obviously if no data has been recorded for the current account, the default
value is given as usual by the employee data so that this module is perfectly
compatible with older configurations.

    ",
base,model,"ir.module.module,description",base.module_membership,"
This module allows you to manage all operations for managing memberships.
=========================================================================

It supports different kind of members:
--------------------------------------
    * Free member
    * Associated member (e.g.: a group subscribes to a membership for all subsidiaries)
    * Paid members
    * Special member prices

It is integrated with sales and accounting to allow you to automatically
invoice and send propositions for membership renewal.
    ",
base,model,"ir.module.module,description",base.module_purchase_requisition,"
This module allows you to manage your Purchase Requisition.
===========================================================

When a purchase order is created, you now have the opportunity to save the
related requisition. This new object will regroup and will allow you to easily
keep track and order all your purchase orders.
",
base,model,"ir.module.module,description",base.module_mrp_byproduct,"
This module allows you to produce several products from one production order.
=============================================================================

You can configure by-products in the bill of material.

Without this module:
--------------------
    A + B + C -> D

With this module:
-----------------
    A + B + C -> D + E
    ",
base,model,"ir.module.module,description",base.module_contacts,"
This module gives you a quick view of your address book, accessible from your home page.
You can track your suppliers, customers and other contacts.
",
base,model,"ir.module.module,description",base.module_base_setup,"
This module helps to configure the system at the installation of a new database.
================================================================================

Shows you a list of applications features to install from.

    ",
base,model,"ir.module.module,description",base.module_hr_timesheet,"
This module implements a timesheet system.
==========================================

Each employee can encode and track their time spent on the different projects.
A project is an analytic account and the time spent on a project generates costs on
the analytic account.

Lots of reporting on time and employee tracking are provided.

It is completely integrated with the cost accounting module. It allows you to set
up a management by affair.
    ",
base,model,"ir.module.module,description",base.module_l10n_syscohada,"
This module implements the accounting chart for OHADA area.
===========================================================
    
It allows any company or association to manage its financial accounting.

Countries that use OHADA are the following:
-------------------------------------------
    Benin, Burkina Faso, Cameroon, Central African Republic, Comoros, Congo,
    
    Ivory Coast, Gabon, Guinea, Guinea Bissau, Equatorial Guinea, Mali, Niger,
    
    Replica of Democratic Congo, Senegal, Chad, Togo.
    ",
base,model,"ir.module.module,description",base.module_base_iban,"
This module installs the base for IBAN (International Bank Account Number) bank accounts and checks for it's validity.
======================================================================================================================

The ability to extract the correctly represented local accounts from IBAN accounts 
with a single statement.
    ",
base,model,"ir.module.module,description",base.module_multi_company,"
This module is for managing a multicompany environment.
=======================================================

This module is the base module for other multi-company modules.
    ",
base,model,"ir.module.module,description",base.module_account_analytic_analysis,"
This module is for modifying account analytic view to show important data to project manager of services companies.
===================================================================================================================

Adds menu to show relevant information to each manager.You can also view the report of account analytic summary user-wise as well as month-wise.
",
base,model,"ir.module.module,description",base.module_analytic_contract_hr_expense,"
This module is for modifying account analytic view to show some data related to the hr_expense module.
======================================================================================================
",
base,model,"ir.module.module,description",base.module_association,"
This module is to configure modules related to an association.
==============================================================

It installs the profile for associations to manage events, registrations, memberships, 
membership products (schemes).
    ",
base,model,"ir.module.module,description",base.module_base_report_designer,"
This module is used along with OpenERP OpenOffice Plugin.
=========================================================

This module adds wizards to Import/Export .sxw report that you can modify in OpenOffice. 
Once you have modified it you can upload the report using the same wizard.
",
base,model,"ir.module.module,description",base.module_l10n_fr_rib,"
This module lets users enter the banking details of Partners in the RIB format (French standard for bank accounts details).
===========================================================================================================================

RIB Bank Accounts can be entered in the ""Accounting"" tab of the Partner form by specifying the account type ""RIB"". 

The four standard RIB fields will then become mandatory:
--------------------------------------------------------    
    - Bank Code
    - Office Code
    - Account number
    - RIB key
    
As a safety measure, OpenERP will check the RIB key whenever a RIB is saved, and
will refuse to record the data if the key is incorrect. Please bear in mind that
this can only happen when the user presses the 'save' button, for example on the
Partner Form. Since each bank account may relate to a Bank, users may enter the
RIB Bank Code in the Bank form - it will the pre-fill the Bank Code on the RIB
when they select the Bank. To make this easier, this module will also let users
find Banks using their RIB code.

The module base_iban can be a useful addition to this module, because French banks
are now progressively adopting the international IBAN format instead of the RIB format.
The RIB and IBAN codes for a single account can be entered by recording two Bank
Accounts in OpenERP: the first with the type 'RIB', the second with the type 'IBAN'. 
",
base,model,"ir.module.module,description",base.module_product_visible_discount,"
This module lets you calculate discounts on Sale Order lines and Invoice lines base on the partner's pricelist.
===============================================================================================================

To this end, a new check box named 'Visible Discount' is added to the pricelist form.

**Example:**
    For the product PC1 and the partner ""Asustek"": if listprice=450, and the price
    calculated using Asustek's pricelist is 225. If the check box is checked, we
    will have on the sale order line: Unit price=450, Discount=50,00, Net price=225.
    If the check box is unchecked, we will have on Sale Order and Invoice lines:
    Unit price=225, Discount=0,00, Net price=225.
    ",
base,model,"ir.module.module,description",base.module_account_sequence,"
This module maintains internal sequence number for accounting entries.
======================================================================

Allows you to configure the accounting sequences to be maintained.

You can customize the following attributes of the sequence:
-----------------------------------------------------------
    * Prefix
    * Suffix
    * Next Number
    * Increment Number
    * Number Padding
    ",
base,model,"ir.module.module,description",base.module_sale_mrp,"
This module provides facility to the user to install mrp and sales modulesat a time.
====================================================================================

It is basically used when we want to keep track of production orders generated
from sales order. It adds sales name and sales Reference on production order.
    ",
base,model,"ir.module.module,description",base.module_marketing_campaign,"
This module provides leads automation through marketing campaigns (campaigns can in fact be defined on any resource, not just CRM Leads).
=========================================================================================================================================

The campaigns are dynamic and multi-channels. The process is as follows:
------------------------------------------------------------------------
    * Design marketing campaigns like workflows, including email templates to
      send, reports to print and send by email, custom actions
    * Define input segments that will select the items that should enter the
      campaign (e.g leads from certain countries.)
    * Run you campaign in simulation mode to test it real-time or accelerated,
      and fine-tune it
    * You may also start the real campaign in manual mode, where each action
      requires manual validation
    * Finally launch your campaign live, and watch the statistics as the
      campaign does everything fully automatically.

While the campaign runs you can of course continue to fine-tune the parameters,
input segments, workflow.

**Note:** If you need demo data, you can install the marketing_campaign_crm_demo
      module, but this will also install the CRM application as it depends on
      CRM Leads.
    ",
base,model,"ir.module.module,description",base.module_l10n_at,"
This module provides the standard Accounting Chart for Austria which is based on the Template from BMF.gv.at.
============================================================================================================= 
Please keep in mind that you should review and adapt it with your Accountant, before using it in a live Environment.
",
base,model,"ir.module.module,description",base.module_account_anglo_saxon,"
This module supports the Anglo-Saxon accounting methodology by changing the accounting logic with stock transactions.
=====================================================================================================================

The difference between the Anglo-Saxon accounting countries and the Rhine 
(or also called Continental accounting) countries is the moment of taking 
the Cost of Goods Sold versus Cost of Sales. Anglo-Saxons accounting does 
take the cost when sales invoice is created, Continental accounting will 
take the cost at the moment the goods are shipped.

This module will add this functionality by using a interim account, to 
store the value of shipped goods and will contra book this interim 
account when the invoice is created to transfer this amount to the 
debtor or creditor account. Secondly, price differences between actual 
purchase price and fixed product standard price are booked on a separate 
account.",
base,model,"ir.module.module,description",base.module_note_pad,"
This module update memos inside OpenERP for using an external pad
=================================================================

Use for update your text memo in real time with the following user that you invite.

",
base,model,"ir.module.module,description",base.module_web_kanban_gauge,"
This widget allows to display gauges using justgage library.
",
base,model,"ir.module.module,description",base.module_web_kanban_sparkline,"
This widget allows to display sparklines using jquery.sparkline library.
",
base,model,"ir.module.module,description",base.module_project_issue,"
Track Issues/Bugs Management for Projects
=========================================
This application allows you to manage the issues you might face in a project like bugs in a system, client complaints or material breakdowns. 

It allows the manager to quickly check the issues, assign them and decide on their status quickly as they evolve.
    ",
base,model,"ir.module.module,description",base.module_product_expiry,"
Track different dates on products and production lots.
======================================================

Following dates can be tracked:
-------------------------------
    - end of life
    - best before date
    - removal date
    - alert date

Also implements the removal strategy First Expiry First Out (FEFO) widely used, for example, in food industries.
",
base,model,"ir.module.module,description",base.module_project,"
Track multi-level projects, tasks, work done on tasks
=====================================================

This application allows an operational project management system to organize your activities into tasks and plan the work you need to get the tasks completed.

Gantt diagrams will give you a graphical representation of your project plans, as well as resources availability and workload.

Dashboard / Reports for Project Management will include:
--------------------------------------------------------
* My Tasks
* Open Tasks
* Tasks Analysis
* Cumulative Flow
    ",
base,model,"ir.module.module,description",base.module_l10n_tr,"
Türkiye için Tek düzen hesap planı şablonu OpenERP Modülü.
==========================================================

Bu modül kurulduktan sonra, Muhasebe yapılandırma sihirbazı çalışır
    * Sihirbaz sizden hesap planı şablonu, planın kurulacağı şirket, banka hesap
      bilgileriniz, ilgili para birimi gibi bilgiler isteyecek.
    ",
base,model,"ir.module.module,description",base.module_l10n_ae,"
United Arab Emirates accounting chart and localization.
=======================================================

    ",
base,model,"ir.module.module,description",base.module_l10n_us,"
United States - Chart of accounts.
==================================
    ",
base,model,"ir.module.module,description",base.module_website_report,"
Use the website editor to customize your reports.
        ",
base,model,"ir.module.module,description",base.module_sales_team,"
Using this application you can manage Sales Team  with CRM and/or Sales 
=======================================================================
 ",
base,model,"ir.module.module,description",base.module_base_vat,"
VAT validation for Partner's VAT numbers.
=========================================

After installing this module, values entered in the VAT field of Partners will
be validated for all supported countries. The country is inferred from the
2-letter country code that prefixes the VAT number, e.g. ``BE0477472701``
will be validated using the Belgian rules.

There are two different levels of VAT number validation:
--------------------------------------------------------
    * By default, a simple off-line check is performed using the known validation
      rules for the country, usually a simple check digit. This is quick and 
      always available, but allows numbers that are perhaps not truly allocated,
      or not valid anymore.
      
    * When the ""VAT VIES Check"" option is enabled (in the configuration of the user's
      Company), VAT numbers will be instead submitted to the online EU VIES
      database, which will truly verify that the number is valid and currently
      allocated to a EU company. This is a little bit slower than the simple
      off-line check, requires an Internet connection, and may not be available
      all the time. If the service is not available or does not support the
      requested country (e.g. for non-EU countries), a simple check will be performed
      instead.

Supported countries currently include EU countries, and a few non-EU countries
such as Chile, Colombia, Mexico, Norway or Russia. For unsupported countries,
only the country code will be validated.
    ",
base,model,"ir.module.module,description",base.module_fleet,"
Vehicle, leasing, insurances, cost
==================================
With this module, OpenERP helps you managing all your vehicles, the
contracts associated to those vehicle as well as services, fuel log
entries, costs and many other features necessary to the management 
of your fleet of vehicle(s)

Main Features
-------------
* Add vehicles to your fleet
* Manage contracts for vehicles
* Reminder when a contract reach its expiration date
* Add services, fuel log entry, odometer values for all vehicles
* Show all costs associated to a vehicle or to a type of service
* Analysis graph for costs
",
base,model,"ir.module.module,description",base.module_stock_account,"
WMS Accounting module
======================
This module makes the link between the 'stock' and 'account' modules and allows you to create accounting entries to value your stock movements

Key Features
------------
* Stock Valuation (periodical or automatic)
* Invoice from Picking

Dashboard / Reports for Warehouse Management includes:
------------------------------------------------------
* Stock Inventory Value at given date (support dates in the past)
    ",
base,model,"ir.module.module,description",base.module_website_gengo,"
Website Gengo Translator
========================

Translate you website in one click
",
base,model,"ir.module.module,description",base.module_website_membership,"
Website for browsing Associations, Groups and Memberships
=========================================================
",
base,code,addons/base/res/res_company.py,68, (copy),
base,model,"res.partner.bank.type,format_layout",base.bank_normal,%(bank_name)s: %(acc_number)s,
base,view,res.lang,base.res_lang_form,%A - Full weekday name.,
base,view,res.lang,base.res_lang_form,%B - Full month name.,
base,view,res.lang,base.res_lang_form,"%H - Hour (24-hour clock) [00,23].",
base,view,res.lang,base.res_lang_form,"%I - Hour (12-hour clock) [01,12].",
base,view,res.lang,base.res_lang_form,"%M - Minute [00,59].",
base,view,res.lang,base.res_lang_form,"%S - Seconds [00,61].",
base,view,res.lang,base.res_lang_form,"%U - Week number of the year (Sunday as the first day of the week) as a decimal number [00,53]. All days in a new year preceding the first Sunday are considered to be in week 0.",
base,view,res.lang,base.res_lang_form,"%W - Week number of the year (Monday as the first day of the week) as a decimal number [00,53]. All days in a new year preceding the first Monday are considered to be in week 0.",
base,view,res.lang,base.res_lang_form,%X - Appropriate time representation.,
base,view,res.lang,base.res_lang_form,%Y - Year with century.,
base,view,res.lang,base.res_lang_form,%a - Abbreviated weekday name.,
base,view,res.lang,base.res_lang_form,%b - Abbreviated month name.,
base,view,res.lang,base.res_lang_form,%c - Appropriate date and time representation.,
base,view,res.lang,base.res_lang_form,"%d - Day of the month [01,31].",
base,view,res.lang,base.res_lang_form,"%j - Day of the year [001,366].",
base,view,res.lang,base.res_lang_form,"%m - Month number [01,12].",
base,view,res.lang,base.res_lang_form,%p - Equivalent of either AM or PM.,
base,code,addons/base/ir/ir_filters.py,36,%s (copy),
base,code,addons/base/res/res_partner.py,356,%s (copy),
base,code,addons/base/res/res_users.py,120,%s (copy),
base,code,addons/base/res/res_users.py,371,%s (copy),
base,code,addons/base/res/res_users.py,373,%s (copy),
base,view,res.lang,base.res_lang_form,"%w - Weekday number [0(Sunday),6].",
base,view,res.lang,base.res_lang_form,%x - Appropriate date representation.,
base,view,res.lang,base.res_lang_form,"%y - Year without century [00,99].",
base,code,addons/base/ir/ir_model.py,1009,"'%s' contains too many dots. XML ids should not contain dots ! These are used to refer to other modules data, as in module.reference_id",
base,code,addons/base/ir/ir_fields.py,172,'%s' does not seem to be a number for field '%%(field)s',
base,code,addons/base/ir/ir_fields.py,188,'%s' does not seem to be a valid date for field '%%(field)s',
base,code,addons/base/ir/ir_fields.py,219,'%s' does not seem to be a valid datetime for field '%%(field)s',
base,code,addons/base/ir/ir_fields.py,163,'%s' does not seem to be an integer for field '%%(field)s',
base,view,res.partner,base.view_partner_form,(edit company address),
base,view,res.company,base.view_company_form,(reload fonts),
base,view,base.language.export,base.wizard_lang_export,", or your preferred text editor",
base,help,"ir.values,key",0,"- Action: an action attached to one slot of the given model
- Default: a default value for a model field",
base,view,ir.module.module,base.module_form,-This module does not create menu.,
base,view,ir.module.module,base.module_form,-This module does not create report.,
base,view,ir.module.module,base.module_form,-This module does not create views.,
base,view,ir.module.module,base.module_form,-This module does not depends on any other module.,
